department,student_number,name,age
department_89631,student_number_89631,name_89631,51
department_89632,student_number_89632,name_89632,52
department_89633,student_number_89633,name_89633,53
department_89634,student_number_89634,name_89634,54
department_89635,student_number_89635,name_89635,55
department_89636,student_number_89636,name_89636,56
department_89637,student_number_89637,name_89637,57
department_89638,student_number_89638,name_89638,58
department_89639,student_number_89639,name_89639,59
department_89640,student_number_89640,name_89640,60
department_89641,student_number_89641,name_89641,61
department_89642,student_number_89642,name_89642,62
department_89643,student_number_89643,name_89643,63
department_89644,student_number_89644,name_89644,64
department_89645,student_number_89645,name_89645,65
department_89646,student_number_89646,name_89646,66
department_89647,student_number_89647,name_89647,67
department_89648,student_number_89648,name_89648,68
department_89649,student_number_89649,name_89649,69
department_89650,student_number_89650,name_89650,20
department_89651,student_number_89651,name_89651,21
department_89652,student_number_89652,name_89652,22
department_89653,student_number_89653,name_89653,23
department_89654,student_number_89654,name_89654,24
department_89655,student_number_89655,name_89655,25
department_89656,student_number_89656,name_89656,26
department_89657,student_number_89657,name_89657,27
department_89658,student_number_89658,name_89658,28
department_89659,student_number_89659,name_89659,29
department_89660,student_number_89660,name_89660,30
department_89661,student_number_89661,name_89661,31
department_89662,student_number_89662,name_89662,32
department_89663,student_number_89663,name_89663,33
department_89664,student_number_89664,name_89664,34
department_89665,student_number_89665,name_89665,35
department_89666,student_number_89666,name_89666,36
department_89667,student_number_89667,name_89667,37
department_89668,student_number_89668,name_89668,38
department_89669,student_number_89669,name_89669,39
department_89670,student_number_89670,name_89670,40
department_89671,student_number_89671,name_89671,41
department_89672,student_number_89672,name_89672,42
department_89673,student_number_89673,name_89673,43
department_89674,student_number_89674,name_89674,44
department_89675,student_number_89675,name_89675,45
department_89676,student_number_89676,name_89676,46
department_89677,student_number_89677,name_89677,47
department_89678,student_number_89678,name_89678,48
department_89679,student_number_89679,name_89679,49
department_89680,student_number_89680,name_89680,50
department_89681,student_number_89681,name_89681,51
department_89682,student_number_89682,name_89682,52
department_89683,student_number_89683,name_89683,53
department_89684,student_number_89684,name_89684,54
department_89685,student_number_89685,name_89685,55
department_89686,student_number_89686,name_89686,56
department_89687,student_number_89687,name_89687,57
department_89688,student_number_89688,name_89688,58
department_89689,student_number_89689,name_89689,59
department_89690,student_number_89690,name_89690,60
department_89691,student_number_89691,name_89691,61
department_89692,student_number_89692,name_89692,62
department_89693,student_number_89693,name_89693,63
department_89694,student_number_89694,name_89694,64
department_89695,student_number_89695,name_89695,65
department_89696,student_number_89696,name_89696,66
department_89697,student_number_89697,name_89697,67
department_89698,student_number_89698,name_89698,68
department_89699,student_number_89699,name_89699,69
department_89700,student_number_89700,name_89700,20
department_89701,student_number_89701,name_89701,21
department_89702,student_number_89702,name_89702,22
department_89703,student_number_89703,name_89703,23
department_89704,student_number_89704,name_89704,24
department_89705,student_number_89705,name_89705,25
department_89706,student_number_89706,name_89706,26
department_89707,student_number_89707,name_89707,27
department_89708,student_number_89708,name_89708,28
department_89709,student_number_89709,name_89709,29
department_89710,student_number_89710,name_89710,30
department_89711,student_number_89711,name_89711,31
department_89712,student_number_89712,name_89712,32
department_89713,student_number_89713,name_89713,33
department_89714,student_number_89714,name_89714,34
department_89715,student_number_89715,name_89715,35
department_89716,student_number_89716,name_89716,36
department_89717,student_number_89717,name_89717,37
department_89718,student_number_89718,name_89718,38
department_89719,student_number_89719,name_89719,39
department_89720,student_number_89720,name_89720,40
department_89721,student_number_89721,name_89721,41
department_89722,student_number_89722,name_89722,42
department_89723,student_number_89723,name_89723,43
department_89724,student_number_89724,name_89724,44
department_89725,student_number_89725,name_89725,45
department_89726,student_number_89726,name_89726,46
department_89727,student_number_89727,name_89727,47
department_89728,student_number_89728,name_89728,48
department_89729,student_number_89729,name_89729,49
department_89730,student_number_89730,name_89730,50
department_89731,student_number_89731,name_89731,51
department_89732,student_number_89732,name_89732,52
department_89733,student_number_89733,name_89733,53
department_89734,student_number_89734,name_89734,54
department_89735,student_number_89735,name_89735,55
department_89736,student_number_89736,name_89736,56
department_89737,student_number_89737,name_89737,57
department_89738,student_number_89738,name_89738,58
department_89739,student_number_89739,name_89739,59
department_89740,student_number_89740,name_89740,60
department_89741,student_number_89741,name_89741,61
department_89742,student_number_89742,name_89742,62
department_89743,student_number_89743,name_89743,63
department_89744,student_number_89744,name_89744,64
department_89745,student_number_89745,name_89745,65
department_89746,student_number_89746,name_89746,66
department_89747,student_number_89747,name_89747,67
department_89748,student_number_89748,name_89748,68
department_89749,student_number_89749,name_89749,69
department_89750,student_number_89750,name_89750,20
department_89751,student_number_89751,name_89751,21
department_89752,student_number_89752,name_89752,22
department_89753,student_number_89753,name_89753,23
department_89754,student_number_89754,name_89754,24
department_89755,student_number_89755,name_89755,25
department_89756,student_number_89756,name_89756,26
department_89757,student_number_89757,name_89757,27
department_89758,student_number_89758,name_89758,28
department_89759,student_number_89759,name_89759,29
department_89760,student_number_89760,name_89760,30
